reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
../robotcar_dataset/overcast-reference/rear/1417178551977192.jpg;../robotcar_dataset/night-rain/rear/1418841824719916.jpg;820;387;0.29924558692610986;0.28228072989116093;results/subset/query_34_track.p
../robotcar_dataset/overcast-reference/rear/1417178698502101.jpg;../robotcar_dataset/night-rain/rear/1418841950829400.jpg;474;159;0.35913165988950363;0.34948540211463486;results/subset/query_35_track.p
../robotcar_dataset/overcast-reference/rear/1417177563661777.jpg;../robotcar_dataset/night-rain/rear/1418841231917938.jpg;538;214;0.38172487966960295;0.3663024179856425;results/subset/query_36_track.p
../robotcar_dataset/overcast-reference/rear/1417177948971126.jpg;../robotcar_dataset/night-rain/rear/1418841391023323.jpg;617;109;0.4090302072863335;0.4086116545278451;results/subset/query_37_track.p
../robotcar_dataset/overcast-reference/rear/1417176907845206.jpg;../robotcar_dataset/night-rain/rear/1418840624992902.jpg;702;135;0.3922531168840974;0.3772378139822872;results/subset/query_38_track.p
../robotcar_dataset/overcast-reference/rear/1417176919389076.jpg;../robotcar_dataset/night-rain/rear/1418840636991417.jpg;603;216;0.33989288160932923;0.33729601237268164;results/subset/query_39_track.p
../robotcar_dataset/overcast-reference/rear/1417177197622528.jpg;../robotcar_dataset/night-rain/rear/1418840842091058.jpg;514;74;0.40621926234487193;0.39407131685697794;results/subset/query_40_track.p
../robotcar_dataset/overcast-reference/rear/1417177198076966.jpg;../robotcar_dataset/night-rain/rear/1418840842341027.jpg;457;76;0.3642120245294217;0.36293416214714164;results/subset/query_41_track.p
../robotcar_dataset/overcast-reference/rear/1417176908481490.jpg;../robotcar_dataset/night-rain/rear/1418840625867793.jpg;678;162;0.4123100134689531;0.3994706212569385;results/subset/query_42_track.p
../robotcar_dataset/overcast-reference/rear/1417178552431753.jpg;../robotcar_dataset/night-rain/rear/1418841825219855.jpg;804;395;0.2918135448533122;0.2776291204545334;results/subset/query_43_track.p
../robotcar_dataset/overcast-reference/rear/1417177298790004.jpg;../robotcar_dataset/night-rain/rear/1418840930455141.jpg;738;180;0.3921510118959008;0.38618593587659844;results/subset/query_44_track.p
../robotcar_dataset/overcast-reference/rear/1417177089910486.jpg;../robotcar_dataset/night-rain/rear/1418840762975836.jpg;929;340;0.32395247324830717;0.3163803935651989;results/subset/query_45_track.p
../robotcar_dataset/overcast-reference/rear/1417176587708788.jpg;../robotcar_dataset/night-rain/rear/1418840407144884.jpg;656;278;0.3289940486763804;0.31762365038534346;results/subset/query_46_track.p
../robotcar_dataset/overcast-reference/rear/1417177563207341.jpg;../robotcar_dataset/night-rain/rear/1418841231542984.jpg;516;224;0.37977341076043175;0.36997222781149247;results/subset/query_47_track.p
../robotcar_dataset/overcast-reference/rear/1417178467988996.jpg;../robotcar_dataset/night-rain/rear/1418841707859299.jpg;470;75;0.37800804519063386;0.3661628569587648;results/subset/query_48_track.p
../robotcar_dataset/overcast-reference/rear/1417178379637791.jpg;../robotcar_dataset/night-rain/rear/1418841677987976.jpg;566;182;0.35586279199842064;0.35412390057586335;results/subset/query_49_track.p
../robotcar_dataset/overcast-reference/rear/1417177821443708.jpg;../robotcar_dataset/night-rain/rear/1418841346653791.jpg;579;131;0.3807675717794653;0.36799569573776436;results/subset/query_50_track.p
../robotcar_dataset/overcast-reference/rear/1417176967382293.jpg;../robotcar_dataset/night-rain/rear/1418840676861485.jpg;771;57;0.4485938547679009;0.44340274371461436;results/subset/query_51_track.p
../robotcar_dataset/overcast-reference/rear/1417176931296517.jpg;../robotcar_dataset/night-rain/rear/1418840648989932.jpg;724;290;0.3320209009760125;0.3052338045330406;results/subset/query_52_track.p
../robotcar_dataset/overcast-reference/rear/1417178379183355.jpg;../robotcar_dataset/night-rain/rear/1418841677613022.jpg;606;198;0.3551702692834835;0.34278909952251685;results/subset/query_53_track.p
../robotcar_dataset/overcast-reference/rear/1417177088728777.jpg;../robotcar_dataset/night-rain/rear/1418840761725990.jpg;801;258;0.35152187395386775;0.3439110971728263;results/subset/query_54_track.p
../robotcar_dataset/overcast-reference/rear/1417177168535760.jpg;../robotcar_dataset/night-rain/rear/1418840817469100.jpg;794;233;0.3737715214275182;0.3674727821554195;results/subset/query_55_track.p
../robotcar_dataset/overcast-reference/rear/1417176587708788.jpg;../robotcar_dataset/night-rain/rear/1418840406894916.jpg;652;258;0.3242962639091694;0.3176224069759268;results/subset/query_56_track.p
../robotcar_dataset/overcast-reference/rear/1417177441042689.jpg;../robotcar_dataset/night-rain/rear/1418842097186401.jpg;845;90;0.44749810846364874;0.4425526055941468;results/subset/query_57_track.p
../robotcar_dataset/overcast-reference/rear/1417176931296517.jpg;../robotcar_dataset/night-rain/rear/1418840648864949.jpg;720;283;0.3201095875829976;0.295265372741774;results/subset/query_58_track.p
../robotcar_dataset/overcast-reference/rear/1417178639873964.jpg;../robotcar_dataset/night-rain/rear/1418841890711795.jpg;652;68;0.4512316616034471;0.44499308750352684;results/subset/query_59_track.p
../robotcar_dataset/overcast-reference/rear/1417177439951967.jpg;../robotcar_dataset/night-rain/rear/1418842096311508.jpg;865;114;0.43707457202842637;0.43707457202842637;results/subset/query_60_track.p
../robotcar_dataset/overcast-reference/rear/1417176932296376.jpg;../robotcar_dataset/night-rain/rear/1418840649739838.jpg;710;245;0.3525608874842839;0.34553888984101916;results/subset/query_61_track.p
../robotcar_dataset/overcast-reference/rear/1417177479582755.jpg;../robotcar_dataset/night-rain/rear/1418841154177526.jpg;687;76;0.4781127441797421;0.47022119754796926;results/subset/query_62_track.p
../robotcar_dataset/overcast-reference/rear/1417177301153296.jpg;../robotcar_dataset/night-rain/rear/1418840932704864.jpg;591;83;0.39812736030070006;0.39539004435951236;results/subset/query_63_track.p
../robotcar_dataset/overcast-reference/rear/1417176967836729.jpg;../robotcar_dataset/night-rain/rear/1418840677611392.jpg;663;94;0.4215371844323733;0.41742345856511126;results/subset/query_64_track.p
../robotcar_dataset/overcast-reference/rear/1417178468261706.jpg;../robotcar_dataset/night-rain/rear/1418841708234252.jpg;456;80;0.3925390960751087;0.37928715318265094;results/subset/query_65_track.p
../robotcar_dataset/overcast-reference/rear/1417177646650081.jpg;../robotcar_dataset/night-rain/rear/1418841310783214.jpg;813;191;0.3707139083019273;0.3492232732090589;results/subset/query_66_track.p
../robotcar_dataset/overcast-reference/rear/1417177405956761.jpg;../robotcar_dataset/night-rain/rear/1418842065440303.jpg;437;92;0.37234622730945416;0.36426804321110096;results/subset/query_67_track.p
../robotcar_dataset/overcast-reference/rear/1417177648286226.jpg;../robotcar_dataset/night-rain/rear/1418841312158043.jpg;687;242;0.3622545686063323;0.352268290319428;results/subset/query_68_track.p
../robotcar_dataset/overcast-reference/rear/1417177506942523.jpg;../robotcar_dataset/night-rain/rear/1418841182174074.jpg;609;126;0.33864583193940534;0.33799789553379483;results/subset/query_69_track.p
../robotcar_dataset/overcast-reference/rear/1417177578932373.jpg;../robotcar_dataset/night-rain/rear/1418841246541134.jpg;585;247;0.33892608340193625;0.3232589724719863;results/subset/query_70_track.p
../robotcar_dataset/overcast-reference/rear/1417176615250256.jpg;../robotcar_dataset/night-rain/rear/1418840420393242.jpg;659;223;0.381773048023816;0.3807919487380479;results/subset/query_71_track.p
../robotcar_dataset/overcast-reference/rear/1417178789671168.jpg;../robotcar_dataset/night-rain/rear/1418842033444238.jpg;487;140;0.3379706844375251;0.32999968451324235;results/subset/query_72_track.p
../robotcar_dataset/overcast-reference/rear/1417177948971126.jpg;../robotcar_dataset/night-rain/rear/1418841390898338.jpg;614;112;0.3868901528710306;0.37981303041499137;results/subset/query_73_track.p
../robotcar_dataset/overcast-reference/rear/1417177922429489.jpg;../robotcar_dataset/night-rain/rear/1418841378899817.jpg;504;161;0.37045367320326017;0.3697147013139388;results/subset/query_74_track.p
../robotcar_dataset/overcast-reference/rear/1417177965332448.jpg;../robotcar_dataset/night-rain/rear/1418841403521780.jpg;547;163;0.3624709838663292;0.34940726031550834;results/subset/query_75_track.p
../robotcar_dataset/overcast-reference/rear/1417177964787151.jpg;../robotcar_dataset/night-rain/rear/1418841403021844.jpg;466;104;0.4009124057829178;0.3737295580504893;results/subset/query_76_track.p
../robotcar_dataset/overcast-reference/rear/1417177000377631.jpg;../robotcar_dataset/night-rain/rear/1418840702733284.jpg;650;134;0.417517135103578;0.4055796637513987;results/subset/query_77_track.p
../robotcar_dataset/overcast-reference/rear/1417177089092352.jpg;../robotcar_dataset/night-rain/rear/1418840762225929.jpg;851;333;0.34963652211667434;0.33808385268341157;results/subset/query_78_track.p
../robotcar_dataset/overcast-reference/rear/1417177613018444.jpg;../robotcar_dataset/night-rain/rear/1418841280037004.jpg;735;347;0.3508459504427708;0.3382904432865254;results/subset/query_79_track.p
../robotcar_dataset/overcast-reference/rear/1417178699229248.jpg;../robotcar_dataset/night-rain/rear/1418841951704292.jpg;570;173;0.3825007733745027;0.37230325537199077;results/subset/query_80_track.p
../robotcar_dataset/overcast-reference/rear/1417176933477957.jpg;../robotcar_dataset/night-rain/rear/1418840650364763.jpg;598;139;0.38487159071284177;0.38185923601673283;results/subset/query_81_track.p
../robotcar_dataset/overcast-reference/rear/1417177068004454.jpg;../robotcar_dataset/night-rain/rear/1418840745103045.jpg;976;429;0.3186880340048863;0.31317205031290596;results/subset/query_82_track.p
../robotcar_dataset/overcast-reference/rear/1417176798406186.jpg;../robotcar_dataset/night-rain/rear/1418840545502742.jpg;610;63;0.4736246440930784;0.47218933270434565;results/subset/query_83_track.p
../robotcar_dataset/overcast-reference/rear/1417177272884659.jpg;../robotcar_dataset/night-rain/rear/1418840908957797.jpg;449;69;0.45661398917118096;0.4502306622896155;results/subset/query_84_track.p
../robotcar_dataset/overcast-reference/rear/1417178590971711.jpg;../robotcar_dataset/night-rain/rear/1418841843217640.jpg;713;181;0.3696979460570098;0.36050993710710255;results/subset/query_85_track.p
../robotcar_dataset/overcast-reference/rear/1417176982652886.jpg;../robotcar_dataset/night-rain/rear/1418840690234831.jpg;540;97;0.4313637878208118;0.4184947789267763;results/subset/query_86_track.p
../robotcar_dataset/overcast-reference/rear/1417177405138627.jpg;../robotcar_dataset/night-rain/rear/1418841081811456.jpg;517;95;0.40639342614290075;0.3977086811196009;results/subset/query_87_track.p
../robotcar_dataset/overcast-reference/rear/1417176932296376.jpg;../robotcar_dataset/night-rain/rear/1418840649989809.jpg;706;192;0.37828334288832904;0.3701672370117841;results/subset/query_88_track.p
../robotcar_dataset/overcast-reference/rear/1417178551341029.jpg;../robotcar_dataset/night-rain/rear/1418841824094993.jpg;857;379;0.30755324447914256;0.2939187309169629;results/subset/query_89_track.p
