reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177630834182.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236318291572.jpg;568;241;0.3493405218398924;0.33121748852714805;../Results/query_24_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178013689267.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236793132463.jpg;474;37;0.43868266802594486;0.4367059164029975;../Results/query_25_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177197167969.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235783277975.jpg;597;51;0.42411278826608;0.4233694118509993;../Results/query_26_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177002559198.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235556765281.jpg;704;204;0.4042404851043727;0.39937759494494174;../Results/query_27_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176954656841.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235515771225.jpg;601;111;0.39253058426500137;0.3881580854172832;../Results/query_28_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177612382159.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236302293874.jpg;730;297;0.34119602691472467;0.3310913813759315;../Results/query_29_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177506488087.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236165040914.jpg;521;121;0.3529399955333882;0.34152054131946136;../Results/query_30_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178012144110.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236793314187.jpg;456;38;0.46075902358576615;0.46075902358576615;../Results/query_31_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178012144110.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236793405174.jpg;456;44;0.4746906722678425;0.44857724547292066;../Results/query_32_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178638510531.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237136810450.jpg;540;32;0.4470205059996412;0.4414574471755166;../Results/query_33_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177440133693.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237365141375.jpg;841;148;0.4447266521812769;0.44040769227586285;../Results/query_34_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178379183355.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236873120991.jpg;609;158;0.36080565921080104;0.3475922869830996;../Results/query_35_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177273066383.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235914349887.jpg;442;55;0.44812262900490896;0.44779835407340074;../Results/query_36_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176798588035.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235392334645.jpg;631;63;0.43248647181406036;0.43248647181406036;../Results/query_37_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177002559198.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235557583412.jpg;713;207;0.39292376936810847;0.38752497726071783;../Results/query_38_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176981834751.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235541767456.jpg;590;78;0.4793786135070924;0.4683014140034554;../Results/query_39_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177426135663.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236098777852.jpg;886;88;0.4391978011914927;0.4391978011914927;../Results/query_40_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177612745734.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236302657448.jpg;729;260;0.3539902180871724;0.3464296131183381;../Results/query_41_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178742677768.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237214435706.jpg;813;113;0.45263003167406196;0.4443800151259148;../Results/query_42_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178551977192.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237077000893.jpg;814;327;0.3161135519602244;0.30575147993818974;../Results/query_43_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176798951608.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235392425507.jpg;617;66;0.449503925206156;0.43307633073891294;../Results/query_44_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176954838565.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235516225784.jpg;601;119;0.39186888956163346;0.3878091632906623;../Results/query_45_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178552159041.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237077182616.jpg;814;315;0.32102627773304293;0.3015457553825661;../Results/query_46_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177820807423.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236398280057.jpg;535;115;0.3753902755271068;0.36053012108749183;../Results/query_47_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176799224195.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235392970928.jpg;630;74;0.45994862158442495;0.4552887433791605;../Results/query_48_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177404684192.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236080598604.jpg;528;106;0.3858666796205198;0.384087531037639;../Results/query_49_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178468443558.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236947110384.jpg;433;99;0.3879795597887731;0.3714508573151723;../Results/query_50_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178788671309.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235314800423.jpg;505;101;0.4061021972433973;0.37684479347021616;../Results/query_51_track.p
