;reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
3645;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05138_c0_1303398926648505us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05150_c0_1289590087264767us.jpg;500;81;0.738937134959491;0.7386231292955074;
3646;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04947_c0_1303398908848385us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04949_c0_1288106669613159us.jpg;398;156;0.7180609289244584;0.717790699399495;
3647;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05155_c1_1303398928181911us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05694_c1_1292959432862947us.jpg;301;107;0.6453819327073913;0.644881583588306;
3648;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05010_c1_1303398914848459us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05230_c1_1299250993447153us.jpg;474;204;0.6892969951140367;0.689292348427299;
3649;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05084_c0_1303398921715079us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05627_c0_1292959427129575us.jpg;277;59;0.6722348792906071;0.6719254719922281;
3650;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05097_c1_1303398922915128us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_07103_c1_1283348385243617us.jpg;507;217;0.6666688239513466;0.6665847717293506;
3651;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05126_c0_1303398925581878us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_03995_c0_1287504159375645us.jpg;474;99;0.7097886035282135;0.7091182861280888;
3652;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05044_c1_1303398917915103us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04655_c1_1284563657099191us.jpg;576;77;0.7226757417430143;0.7183871035972387;
3653;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05049_c1_1303398918315104us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05586_c1_1292959423796207us.jpg;529;178;0.7056152467153494;0.7054273874585595;
3654;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05049_c1_1303398918315104us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05042_c1_1288106678011999us.jpg;592;187;0.7164985696431623;0.7164184032725004;
3655;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05097_c0_1303398922915086us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05640_c0_1292959428262965us.jpg;313;101;0.7130991987992328;0.7127321445487912;
3656;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04978_c0_1303398912048400us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05514_c0_1292959417662835us.jpg;508;21;0.7573154035834089;0.7567713920129926;
3657;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05017_c1_1303398915515089us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05013_c1_1289590075333535us.jpg;470;89;0.7126548504000787;0.7126197262343961;
3658;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05063_c0_1303398919848442us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05066_c0_1285950109660463us.jpg;467;100;0.7071926614783802;0.7071926614783802;
3659;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05172_c1_1303398929715171us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_07206_c1_1283348394508730us.jpg;267;53;0.7086718279423606;0.7086718279423606;
3660;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05067_c1_1303398920248490us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05305_c1_1299251000047171us.jpg;514;164;0.6821632995360631;0.6821632995360631;
3661;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05110_c1_1303398924115138us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_07120_c1_1283348386710085us.jpg;331;67;0.7333407137909689;0.7330427689100142;
3662;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04986_c1_1303398912715072us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05527_c1_1292959418796141us.jpg;333;69;0.6790241078669741;0.6790241078669741;
3663;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_04983_c1_1303398912448446us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_04986_c1_1285950102728498us.jpg;394;149;0.667122470781085;0.6643967544242658;
3664;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05019_c0_1303398915648419us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_03877_c0_1287504148577590us.jpg;501;73;0.7095506159744515;0.7095506159744515;
3665;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/database/img_05014_c1_1303398915248484us.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/psarlin/cmu_extended/slice14/query/img_05553_c1_1292959420996175us.jpg;469;170;0.6540980869988094;0.6539954928737929;
