;reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
1002;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177593293975.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236285478173.jpg;609;193;0.3754938982632547;0.3713039889818457;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1002.p
1003;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177439679257.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237364777801.jpg;865;138;0.43968855063471124;0.4311193018626944;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1003.p
1004;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417176798497047.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235392061935.jpg;630;51;0.4912048642350899;0.4800477181676747;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1004.p
1005;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177612564008.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236302475725.jpg;713;261;0.3550296937917668;0.3526741852259588;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1005.p
1006;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178853480330.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237391319503.jpg;383;82;0.36166883915183595;0.36166883915183595;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1006.p
1007;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177167626763.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235758554303.jpg;703;101;0.397135945382115;0.39473689607364054;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1007.p
1008;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177274338954.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235914895309.jpg;449;52;0.4069121867533727;0.40612675110146895;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1008.p
1009;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177612745734.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236302748435.jpg;726;250;0.3557715974061709;0.3508292053386985;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1009.p
1010;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178268835248.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236854305437.jpg;369;93;0.384904990040903;0.3831196282146095;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1010.p
1011;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178379637791.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236874757131.jpg;569;153;0.3322217521863614;0.3318973481792243;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1011.p
1012;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177441042689.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237366050370.jpg;857;98;0.4054064851310586;0.4054064851310586;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1012.p
1013;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177298426431.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235936255845.jpg;781;202;0.33319831710666387;0.3269704973009156;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1013.p
1014;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417177197258957.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418235783096127.jpg;545;51;0.4314129740806945;0.42836705127941294;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1014.p
1015;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178468988856.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418236977196946.jpg;385;87;0.34484462676753774;0.3312506763579819;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1015.p
1016;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/overcast-reference/rear/1417178698047666.jpg;/nfs/nas12.ethz.ch/fs1201/infk_ivc_students/252-0579-00L/ntselepidis/S2DHM_datasets/RobotCar-Seasons/images/night/rear/1418237183531008.jpg;472;161;0.3411268927945663;0.33456240954472527;/cluster/scratch/plindenbe/robotcar/full_geman_9_14_17_21_24/track_1016.p
